"mergeID","zip","state_ers","county_cl_ers","zip3","FIPS_ers","pop2010_ers","RUCC_2013_ers","urbanmarker"
"PA bucks county","18923","PA","bucks county","189","42017","625,249",1,1
"PA bucks county","18938","PA","bucks county","189","42017","625,249",1,1
"PA bucks county","19055","PA","bucks county","190","42017","625,249",1,1
"PA bucks county","18925","PA","bucks county","189","42017","625,249",1,1
"PA bucks county","18926","PA","bucks county","189","42017","625,249",1,1
"PA bucks county","19020","PA","bucks county","190","42017","625,249",1,1
"PA bucks county","18944","PA","bucks county","189","42017","625,249",1,1
"PA bucks county","18947","PA","bucks county","189","42017","625,249",1,1
"PA bucks county","18970","PA","bucks county","189","42017","625,249",1,1
"PA bucks county","18953","PA","bucks county","189","42017","625,249",1,1
"PA bucks county","18933","PA","bucks county","189","42017","625,249",1,1
"PA bucks county","18922","PA","bucks county","189","42017","625,249",1,1
"PA bucks county","18921","PA","bucks county","189","42017","625,249",1,1
"PA bucks county","18942","PA","bucks county","189","42017","625,249",1,1
"PA bucks county","19054","PA","bucks county","190","42017","625,249",1,1
"PA bucks county","18935","PA","bucks county","189","42017","625,249",1,1
"PA bucks county","19057","PA","bucks county","190","42017","625,249",1,1
"PA bucks county","18930","PA","bucks county","189","42017","625,249",1,1
"PA bucks county","18916","PA","bucks county","189","42017","625,249",1,1
"PA bucks county","19021","PA","bucks county","190","42017","625,249",1,1
"PA bucks county","18966","PA","bucks county","189","42017","625,249",1,1
"PA bucks county","18934","PA","bucks county","189","42017","625,249",1,1
"PA bucks county","19056","PA","bucks county","190","42017","625,249",1,1
"PA bucks county","18949","PA","bucks county","189","42017","625,249",1,1
"PA bucks county","19067","PA","bucks county","190","42017","625,249",1,1
"PA bucks county","18960","PA","bucks county","189","42017","625,249",1,1
"PA bucks county","18914","PA","bucks county","189","42017","625,249",1,1
"PA bucks county","19053","PA","bucks county","190","42017","625,249",1,1
"PA bucks county","18932","PA","bucks county","189","42017","625,249",1,1
"PA bucks county","18901","PA","bucks county","189","42017","625,249",1,1
"PA bucks county","18950","PA","bucks county","189","42017","625,249",1,1
"PA bucks county","18951","PA","bucks county","189","42017","625,249",1,1
"PA butler county","16046","PA","butler county","160","42019","183,862",1,1
"PA butler county","16030","PA","butler county","160","42019","183,862",1,1
"PA butler county","16029","PA","butler county","160","42019","183,862",1,1
"PA butler county","16048","PA","butler county","160","42019","183,862",1,1
"PA butler county","16003","PA","butler county","160","42019","183,862",1,1
"PA butler county","16025","PA","butler county","160","42019","183,862",1,1
"PA butler county","16023","PA","butler county","160","42019","183,862",1,1
"PA butler county","16017","PA","butler county","160","42019","183,862",1,1
"PA butler county","16027","PA","butler county","160","42019","183,862",1,1
"PA butler county","16066","PA","butler county","160","42019","183,862",1,1
"PA butler county","16024","PA","butler county","160","42019","183,862",1,1
"PA butler county","16056","PA","butler county","160","42019","183,862",1,1
"PA butler county","16020","PA","butler county","160","42019","183,862",1,1
"PA butler county","16034","PA","butler county","160","42019","183,862",1,1
"PA butler county","16001","PA","butler county","160","42019","183,862",1,1
"PA butler county","16016","PA","butler county","160","42019","183,862",1,1
"PA butler county","16050","PA","butler county","160","42019","183,862",1,1
"PA butler county","16045","PA","butler county","160","42019","183,862",1,1
"PA butler county","16041","PA","butler county","160","42019","183,862",1,1
"PA butler county","16059","PA","butler county","160","42019","183,862",1,1
"PA butler county","16022","PA","butler county","160","42019","183,862",1,1
"PA butler county","16039","PA","butler county","160","42019","183,862",1,1
"PA butler county","16061","PA","butler county","160","42019","183,862",1,1
"PA butler county","16063","PA","butler county","160","42019","183,862",1,1
"PA butler county","16002","PA","butler county","160","42019","183,862",1,1
"PA butler county","16055","PA","butler county","160","42019","183,862",1,1
"PA butler county","16051","PA","butler county","160","42019","183,862",1,1
"PA butler county","16037","PA","butler county","160","42019","183,862",1,1
"PA butler county","16053","PA","butler county","160","42019","183,862",1,1
"PA butler county","16033","PA","butler county","160","42019","183,862",1,1
"PA butler county","16040","PA","butler county","160","42019","183,862",1,1
"PA butler county","16038","PA","butler county","160","42019","183,862",1,1
"PA butler county","16057","PA","butler county","160","42019","183,862",1,1
"PA butler county","16035","PA","butler county","160","42019","183,862",1,1
"PA butler county","16052","PA","butler county","160","42019","183,862",1,1
"PA butler county","16021","PA","butler county","160","42019","183,862",1,1
"PA butler county","16018","PA","butler county","160","42019","183,862",1,1
"PA cambria county","15738","PA","cambria county","157","42021","143,679",3,1
"PA cambria county","15762","PA","cambria county","157","42021","143,679",3,1
"PA cambria county","15922","PA","cambria county","159","42021","143,679",3,1
"PA cambria county","15921","PA","cambria county","159","42021","143,679",3,1
"PA cambria county","15952","PA","cambria county","159","42021","143,679",3,1
"PA cambria county","15714","PA","cambria county","157","42021","143,679",3,1
"PA cambria county","16629","PA","cambria county","166","42021","143,679",3,1
"PA cambria county","15940","PA","cambria county","159","42021","143,679",3,1
"PA cambria county","15955","PA","cambria county","159","42021","143,679",3,1
"PA cambria county","16619","PA","cambria county","166","42021","143,679",3,1
"PA cambria county","15760","PA","cambria county","157","42021","143,679",3,1
"PA cambria county","15915","PA","cambria county","159","42021","143,679",3,1
"PA cambria county","15737","PA","cambria county","157","42021","143,679",3,1
"PA cambria county","16675","PA","cambria county","166","42021","143,679",3,1
"PA cambria county","16641","PA","cambria county","166","42021","143,679",3,1
"PA cambria county","15902","PA","cambria county","159","42021","143,679",3,1
"PA cambria county","15951","PA","cambria county","159","42021","143,679",3,1
"PA cambria county","15942","PA","cambria county","159","42021","143,679",3,1
"PA cambria county","15901","PA","cambria county","159","42021","143,679",3,1
"PA cambria county","15906","PA","cambria county","159","42021","143,679",3,1
"PA cambria county","15773","PA","cambria county","157","42021","143,679",3,1
"PA cambria county","15948","PA","cambria county","159","42021","143,679",3,1
"PA cambria county","15945","PA","cambria county","159","42021","143,679",3,1
"PA cambria county","15934","PA","cambria county","159","42021","143,679",3,1
"PA cambria county","15931","PA","cambria county","159","42021","143,679",3,1
"PA cambria county","15909","PA","cambria county","159","42021","143,679",3,1
"PA cambria county","16624","PA","cambria county","166","42021","143,679",3,1
"PA cambria county","15938","PA","cambria county","159","42021","143,679",3,1
"PA cambria county","16613","PA","cambria county","166","42021","143,679",3,1
"PA cambria county","15722","PA","cambria county","157","42021","143,679",3,1
"PA cambria county","16630","PA","cambria county","166","42021","143,679",3,1
"PA cambria county","15904","PA","cambria county","159","42021","143,679",3,1
"PA cambria county","15927","PA","cambria county","159","42021","143,679",3,1
"PA cambria county","15946","PA","cambria county","159","42021","143,679",3,1
"PA cambria county","16636","PA","cambria county","166","42021","143,679",3,1
"PA cambria county","16640","PA","cambria county","166","42021","143,679",3,1
"PA cambria county","16668","PA","cambria county","166","42021","143,679",3,1
"PA cambria county","15907","PA","cambria county","159","42021","143,679",3,1
"PA cambria county","15930","PA","cambria county","159","42021","143,679",3,1
"PA cambria county","16646","PA","cambria county","166","42021","143,679",3,1
"PA cambria county","16639","PA","cambria county","166","42021","143,679",3,1
"PA cambria county","15956","PA","cambria county","159","42021","143,679",3,1
"PA cambria county","15943","PA","cambria county","159","42021","143,679",3,1
"PA cambria county","15905","PA","cambria county","159","42021","143,679",3,1
"PA cambria county","16644","PA","cambria county","166","42021","143,679",3,1
"PA cambria county","15960","PA","cambria county","159","42021","143,679",3,1
"PA cambria county","15962","PA","cambria county","159","42021","143,679",3,1
"PA cambria county","15958","PA","cambria county","159","42021","143,679",3,1
"PA cambria county","16699","PA","cambria county","166","42021","143,679",3,1
"PA cambria county","15775","PA","cambria county","157","42021","143,679",3,1
"PA cambria county","15925","PA","cambria county","159","42021","143,679",3,1
"PA cameron county","15861","PA","cameron county","158","42023","5,085",7,0
"PA cameron county","15834","PA","cameron county","158","42023","5,085",7,0
"PA cameron county","15832","PA","cameron county","158","42023","5,085",7,0
"PA carbon county","18216","PA","carbon county","182","42025","65,249",2,1
"PA carbon county","18255","PA","carbon county","182","42025","65,249",2,1
"PA carbon county","18254","PA","carbon county","182","42025","65,249",2,1
"PA carbon county","18230","PA","carbon county","182","42025","65,249",2,1
"PA carbon county","18030","PA","carbon county","180","42025","65,249",2,1
"PA carbon county","18240","PA","carbon county","182","42025","65,249",2,1
"PA carbon county","18235","PA","carbon county","182","42025","65,249",2,1
"PA carbon county","18250","PA","carbon county","182","42025","65,249",2,1
"PA carbon county","18071","PA","carbon county","180","42025","65,249",2,1
"PA carbon county","18244","PA","carbon county","182","42025","65,249",2,1
"PA carbon county","18232","PA","carbon county","182","42025","65,249",2,1
"PA carbon county","18229","PA","carbon county","182","42025","65,249",2,1
"PA carbon county","18210","PA","carbon county","182","42025","65,249",2,1
"PA carbon county","18012","PA","carbon county","180","42025","65,249",2,1
"PA carbon county","18212","PA","carbon county","182","42025","65,249",2,1
"PA carbon county","18624","PA","carbon county","186","42025","65,249",2,1
"PA centre county","16854","PA","centre county","168","42027","153,990",3,1
"PA centre county","16823","PA","centre county","168","42027","153,990",3,1
"PA centre county","16844","PA","centre county","168","42027","153,990",3,1
"PA centre county","16856","PA","centre county","168","42027","153,990",3,1
"PA centre county","16677","PA","centre county","166","42027","153,990",3,1
"PA centre county","16805","PA","centre county","168","42027","153,990",3,1
"PA centre county","16820","PA","centre county","168","42027","153,990",3,1
"PA centre county","16872","PA","centre county","168","42027","153,990",3,1
"PA centre county","16852","PA","centre county","168","42027","153,990",3,1
"PA centre county","16853","PA","centre county","168","42027","153,990",3,1
"PA centre county","16859","PA","centre county","168","42027","153,990",3,1
"PA centre county","16829","PA","centre county","168","42027","153,990",3,1
"PA centre county","16827","PA","centre county","168","42027","153,990",3,1
"PA centre county","16874","PA","centre county","168","42027","153,990",3,1
